year,carrier,salida,llegada,dif
2013,B6,2022-05-23 16:00:00,2022-05-23 16:00:00,0
2013,UA,2022-05-23 15:00:00,2022-05-23 15:40:00,40
2013,DL,2022-05-23 15:00:00,2022-05-23 15:45:00,45
2013,DL,2022-05-23 16:00:00,2022-05-23 16:00:00,0
2013,EV,2022-05-23 16:00:00,2022-05-23 16:04:00,4
2013,UA,2022-05-23 16:00:00,2022-05-23 16:05:00,5
2013,EV,2022-05-23 16:00:00,2022-05-23 16:05:00,5
2013,DL,2022-05-23 16:00:00,2022-05-23 16:05:00,5
2013,9E,2022-05-23 16:00:00,2022-05-23 16:00:00,0
2013,US,2022-05-23 16:00:00,2022-05-23 16:00:00,0
2013,DL,2022-05-23 16:00:00,2022-05-23 16:05:00,5
2013,9E,2022-05-23 16:00:00,2022-05-23 16:10:00,10
2013,9E,2022-05-23 16:00:00,2022-05-23 16:10:00,10
2013,MQ,2022-05-23 16:00:00,2022-05-23 16:05:00,5
2013,9E,2022-05-23 16:00:00,2022-05-23 16:10:00,10
2013,9E,2022-05-23 16:00:00,2022-05-23 16:08:00,8
2013,MQ,2022-05-23 16:00:00,2022-05-23 16:20:00,20
2013,DL,2022-05-23 16:00:00,2022-05-23 16:15:00,15
2013,DL,2022-05-23 16:00:00,2022-05-23 16:00:00,0
2013,EV,2022-05-23 16:00:00,2022-05-23 16:05:00,5
2013,EV,2022-05-23 15:00:00,2022-05-23 15:20:00,20
2013,UA,2022-05-23 16:00:00,2022-05-23 16:00:00,0
2013,EV,2022-05-23 16:00:00,2022-05-23 16:03:00,3
2013,EV,2022-05-23 16:00:00,2022-05-23 16:05:00,5
2013,AA,2022-05-23 16:00:00,2022-05-23 16:10:00,10
2013,B6,2022-05-23 16:00:00,2022-05-23 16:20:00,20
2013,EV,2022-05-23 16:00:00,2022-05-23 16:05:00,5
2013,AA,2022-05-23 15:00:00,2022-05-23 15:30:00,30
2013,UA,2022-05-23 15:00:00,2022-05-23 15:56:00,56
2013,EV,2022-05-23 15:00:00,2022-05-23 15:29:00,29
2013,EV,2022-05-23 16:00:00,2022-05-23 16:22:00,22
2013,MQ,2022-05-23 16:00:00,2022-05-23 16:25:00,25
2013,B6,2022-05-23 16:00:00,2022-05-23 16:30:00,30
2013,B6,2022-05-23 16:00:00,2022-05-23 16:20:00,20
2013,DL,2022-05-23 16:00:00,2022-05-23 16:30:00,30
2013,B6,2022-05-23 16:00:00,2022-05-23 16:35:00,35
2013,FL,2022-05-23 16:00:00,2022-05-23 16:30:00,30
2013,DL,2022-05-23 16:00:00,2022-05-23 16:30:00,30
2013,9E,2022-05-23 15:00:00,2022-05-23 15:43:00,43
2013,DL,2022-05-23 15:00:00,2022-05-23 15:30:00,30
2013,EV,2022-05-23 16:00:00,2022-05-23 16:30:00,30
2013,AA,2022-05-23 16:00:00,2022-05-23 16:40:00,40
2013,MQ,2022-05-23 16:00:00,2022-05-23 16:35:00,35
2013,B6,2022-05-23 15:00:00,2022-05-23 15:59:00,59
2013,B6,2022-05-23 16:00:00,2022-05-23 16:37:00,37
2013,B6,2022-05-23 16:00:00,2022-05-23 16:40:00,40
2013,EV,2022-05-23 15:00:00,2022-05-23 15:05:00,5
2013,US,2022-05-23 16:00:00,2022-05-23 16:35:00,35
2013,9E,2022-05-23 16:00:00,2022-05-23 16:40:00,40
2013,EV,2022-05-23 16:00:00,2022-05-23 16:31:00,31
2013,UA,2022-05-23 16:00:00,2022-05-23 16:39:00,39
2013,UA,2022-05-23 16:00:00,2022-05-23 16:44:00,44
2013,DL,2022-05-23 16:00:00,2022-05-23 16:45:00,45
2013,EV,2022-05-23 16:00:00,2022-05-23 16:45:00,45
2013,DL,2022-05-23 16:00:00,2022-05-23 16:45:00,45
2013,AA,2022-05-23 16:00:00,2022-05-23 16:50:00,50
2013,DL,2022-05-23 16:00:00,2022-05-23 16:55:00,55
2013,DL,2022-05-23 16:00:00,2022-05-23 16:55:00,55
2013,WN,2022-05-23 16:00:00,2022-05-23 16:50:00,50
2013,EV,2022-05-23 16:00:00,2022-05-23 16:30:00,30
2013,AA,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,DL,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,US,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,EV,2022-05-23 17:00:00,2022-05-23 17:03:00,3
2013,MQ,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,DL,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,EV,2022-05-23 16:00:00,2022-05-23 16:43:00,43
2013,MQ,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,US,2022-05-23 17:00:00,2022-05-23 17:05:00,5
2013,DL,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,AA,2022-05-23 16:00:00,2022-05-23 16:45:00,45
2013,B6,2022-05-23 17:00:00,2022-05-23 17:03:00,3
2013,MQ,2022-05-23 17:00:00,2022-05-23 17:05:00,5
2013,B6,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,AA,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,B6,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,EV,2022-05-23 13:00:00,2022-05-23 13:26:00,26
2013,EV,2022-05-23 16:00:00,2022-05-23 16:59:00,59
2013,AA,2022-05-23 17:00:00,2022-05-23 17:05:00,5
2013,AA,2022-05-23 17:00:00,2022-05-23 17:10:00,10
2013,VX,2022-05-23 16:00:00,2022-05-23 16:55:00,55
2013,UA,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,UA,2022-05-23 17:00:00,2022-05-23 17:04:00,4
2013,DL,2022-05-23 17:00:00,2022-05-23 17:15:00,15
2013,B6,2022-05-23 17:00:00,2022-05-23 17:13:00,13
2013,EV,2022-05-23 17:00:00,2022-05-23 17:10:00,10
2013,UA,2022-05-23 17:00:00,2022-05-23 17:04:00,4
2013,DL,2022-05-23 17:00:00,2022-05-23 17:15:00,15
2013,AA,2022-05-23 17:00:00,2022-05-23 17:20:00,20
2013,WN,2022-05-23 17:00:00,2022-05-23 17:15:00,15
2013,MQ,2022-05-23 17:00:00,2022-05-23 17:20:00,20
2013,AA,2022-05-23 17:00:00,2022-05-23 17:20:00,20
2013,AA,2022-05-23 17:00:00,2022-05-23 17:20:00,20
2013,UA,2022-05-23 17:00:00,2022-05-23 17:15:00,15
2013,UA,2022-05-23 17:00:00,2022-05-23 17:25:00,25
2013,MQ,2022-05-23 17:00:00,2022-05-23 17:25:00,25
2013,UA,2022-05-23 17:00:00,2022-05-23 17:23:00,23
2013,DL,2022-05-23 17:00:00,2022-05-23 17:25:00,25
2013,AA,2022-05-23 17:00:00,2022-05-23 17:25:00,25
2013,9E,2022-05-23 16:00:00,2022-05-23 16:45:00,45
2013,EV,2022-05-23 17:00:00,2022-05-23 17:30:00,30
2013,B6,2022-05-23 17:00:00,2022-05-23 17:38:00,38
2013,EV,2022-05-23 17:00:00,2022-05-23 17:29:00,29
2013,US,2022-05-23 17:00:00,2022-05-23 17:30:00,30
2013,UA,2022-05-23 17:00:00,2022-05-23 17:30:00,30
2013,DL,2022-05-23 17:00:00,2022-05-23 17:35:00,35
2013,F9,2022-05-23 17:00:00,2022-05-23 17:30:00,30
2013,B6,2022-05-23 17:00:00,2022-05-23 17:30:00,30
2013,DL,2022-05-23 17:00:00,2022-05-23 17:30:00,30
2013,EV,2022-05-23 17:00:00,2022-05-23 17:29:00,29
2013,B6,2022-05-23 17:00:00,2022-05-23 17:30:00,30
2013,DL,2022-05-23 17:00:00,2022-05-23 17:35:00,35
2013,B6,2022-05-23 17:00:00,2022-05-23 17:30:00,30
2013,FL,2022-05-23 17:00:00,2022-05-23 17:38:00,38
2013,DL,2022-05-23 17:00:00,2022-05-23 17:40:00,40
2013,WN,2022-05-23 17:00:00,2022-05-23 17:40:00,40
2013,B6,2022-05-23 17:00:00,2022-05-23 17:40:00,40
2013,UA,2022-05-23 17:00:00,2022-05-23 17:29:00,29
2013,MQ,2022-05-23 17:00:00,2022-05-23 17:45:00,45
2013,WN,2022-05-23 17:00:00,2022-05-23 17:40:00,40
2013,AA,2022-05-23 17:00:00,2022-05-23 17:45:00,45
2013,EV,2022-05-23 17:00:00,2022-05-23 17:59:00,59
2013,DL,2022-05-23 17:00:00,2022-05-23 17:35:00,35
2013,UA,2022-05-23 17:00:00,2022-05-23 17:50:00,50
2013,B6,2022-05-23 17:00:00,2022-05-23 17:50:00,50
2013,UA,2022-05-23 17:00:00,2022-05-23 17:55:00,55
2013,US,2022-05-23 18:00:00,2022-05-23 18:00:00,0
2013,9E,2022-05-23 18:00:00,2022-05-23 18:05:00,5
2013,US,2022-05-23 18:00:00,2022-05-23 18:00:00,0
2013,DL,2022-05-23 18:00:00,2022-05-23 18:00:00,0
2013,AA,2022-05-23 17:00:00,2022-05-23 17:45:00,45
2013,B6,2022-05-23 18:00:00,2022-05-23 18:04:00,4
2013,UA,2022-05-23 18:00:00,2022-05-23 18:01:00,1
2013,9E,2022-05-23 18:00:00,2022-05-23 18:10:00,10
2013,WN,2022-05-23 18:00:00,2022-05-23 18:00:00,0
2013,MQ,2022-05-23 18:00:00,2022-05-23 18:10:00,10
2013,9E,2022-05-23 18:00:00,2022-05-23 18:10:00,10
2013,UA,2022-05-23 18:00:00,2022-05-23 18:00:00,0
2013,9E,2022-05-23 18:00:00,2022-05-23 18:15:00,15
2013,AA,2022-05-23 18:00:00,2022-05-23 18:10:00,10
2013,AS,2022-05-23 18:00:00,2022-05-23 18:20:00,20
2013,9E,2022-05-23 18:00:00,2022-05-23 18:15:00,15
2013,B6,2022-05-23 18:00:00,2022-05-23 18:19:00,19
2013,DL,2022-05-23 18:00:00,2022-05-23 18:15:00,15
2013,AA,2022-05-23 18:00:00,2022-05-23 18:20:00,20
2013,MQ,2022-05-23 18:00:00,2022-05-23 18:30:00,30
2013,UA,2022-05-23 17:00:00,2022-05-23 17:29:00,29
2013,US,2022-05-23 18:00:00,2022-05-23 18:29:00,29
2013,AA,2022-05-23 18:00:00,2022-05-23 18:20:00,20
2013,B6,2022-05-23 17:00:00,2022-05-23 17:59:00,59
2013,DL,2022-05-23 18:00:00,2022-05-23 18:25:00,25
2013,B6,2022-05-23 18:00:00,2022-05-23 18:30:00,30
2013,US,2022-05-23 18:00:00,2022-05-23 18:29:00,29
2013,EV,2022-05-23 18:00:00,2022-05-23 18:29:00,29
2013,DL,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,EV,2022-05-23 18:00:00,2022-05-23 18:30:00,30
2013,EV,2022-05-23 18:00:00,2022-05-23 18:29:00,29
2013,AA,2022-05-23 18:00:00,2022-05-23 18:30:00,30
2013,UA,2022-05-23 18:00:00,2022-05-23 18:24:00,24
2013,EV,2022-05-23 15:00:00,2022-05-23 15:42:00,42
2013,MQ,2022-05-23 18:00:00,2022-05-23 18:35:00,35
2013,MQ,2022-05-23 17:00:00,2022-05-23 17:59:00,59
2013,UA,2022-05-23 17:00:00,2022-05-23 17:29:00,29
2013,UA,2022-05-23 18:00:00,2022-05-23 18:29:00,29
2013,9E,2022-05-23 18:00:00,2022-05-23 18:35:00,35
2013,DL,2022-05-23 18:00:00,2022-05-23 18:35:00,35
2013,MQ,2022-05-23 18:00:00,2022-05-23 18:40:00,40
2013,WN,2022-05-23 18:00:00,2022-05-23 18:30:00,30
2013,DL,2022-05-23 18:00:00,2022-05-23 18:35:00,35
2013,DL,2022-05-23 18:00:00,2022-05-23 18:40:00,40
2013,EV,2022-05-23 17:00:00,2022-05-23 17:25:00,25
2013,UA,2022-05-23 18:00:00,2022-05-23 18:25:00,25
2013,AA,2022-05-23 18:00:00,2022-05-23 18:50:00,50
2013,WN,2022-05-23 18:00:00,2022-05-23 18:20:00,20
2013,B6,2022-05-23 18:00:00,2022-05-23 18:45:00,45
2013,VX,2022-05-23 16:00:00,2022-05-23 16:30:00,30
2013,UA,2022-05-23 18:00:00,2022-05-23 18:45:00,45
2013,MQ,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,DL,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,DL,2022-05-23 18:00:00,2022-05-23 18:56:00,56
2013,DL,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,9E,2022-05-23 18:00:00,2022-05-23 18:50:00,50
2013,B6,2022-05-23 18:00:00,2022-05-23 18:05:00,5
2013,US,2022-05-23 19:00:00,2022-05-23 19:00:00,0
2013,9E,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,B6,2022-05-23 18:00:00,2022-05-23 18:59:00,59
2013,DL,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,DL,2022-05-23 19:00:00,2022-05-23 19:00:00,0
2013,DL,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,9E,2022-05-23 19:00:00,2022-05-23 19:00:00,0
2013,DL,2022-05-23 19:00:00,2022-05-23 19:00:00,0
2013,9E,2022-05-23 19:00:00,2022-05-23 19:00:00,0
2013,US,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,DL,2022-05-23 18:00:00,2022-05-23 18:57:00,57
2013,DL,2022-05-23 19:00:00,2022-05-23 19:00:00,0
2013,EV,2022-05-23 19:00:00,2022-05-23 19:01:00,1
2013,MQ,2022-05-23 19:00:00,2022-05-23 19:10:00,10
2013,AA,2022-05-23 19:00:00,2022-05-23 19:05:00,5
2013,UA,2022-05-23 17:00:00,2022-05-23 17:45:00,45
2013,UA,2022-05-23 18:00:00,2022-05-23 18:54:00,54
2013,UA,2022-05-23 17:00:00,2022-05-23 17:25:00,25
2013,YV,2022-05-23 16:00:00,2022-05-23 16:00:00,0
2013,DL,2022-05-23 19:00:00,2022-05-23 19:10:00,10
2013,AA,2022-05-23 19:00:00,2022-05-23 19:10:00,10
2013,B6,2022-05-23 19:00:00,2022-05-23 19:15:00,15
2013,EV,2022-05-23 19:00:00,2022-05-23 19:06:00,6
2013,UA,2022-05-23 19:00:00,2022-05-23 19:04:00,4
2013,9E,2022-05-23 19:00:00,2022-05-23 19:25:00,25
2013,UA,2022-05-23 19:00:00,2022-05-23 19:10:00,10
2013,UA,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,UA,2022-05-23 19:00:00,2022-05-23 19:08:00,8
2013,9E,2022-05-23 19:00:00,2022-05-23 19:15:00,15
2013,DL,2022-05-23 19:00:00,2022-05-23 19:15:00,15
2013,B6,2022-05-23 19:00:00,2022-05-23 19:15:00,15
2013,B6,2022-05-23 17:00:00,2022-05-23 17:00:00,0
2013,9E,2022-05-23 19:00:00,2022-05-23 19:25:00,25
2013,EV,2022-05-23 19:00:00,2022-05-23 19:33:00,33
2013,FL,2022-05-23 18:00:00,2022-05-23 18:59:00,59
2013,9E,2022-05-23 19:00:00,2022-05-23 19:25:00,25
2013,AA,2022-05-23 19:00:00,2022-05-23 19:20:00,20
2013,UA,2022-05-23 18:00:00,2022-05-23 18:25:00,25
2013,DL,2022-05-23 19:00:00,2022-05-23 19:25:00,25
2013,UA,2022-05-23 19:00:00,2022-05-23 19:17:00,17
2013,DL,2022-05-23 19:00:00,2022-05-23 19:29:00,29
2013,EV,2022-05-23 19:00:00,2022-05-23 19:36:00,36
2013,DL,2022-05-23 19:00:00,2022-05-23 19:29:00,29
2013,EV,2022-05-23 19:00:00,2022-05-23 19:33:00,33
2013,B6,2022-05-23 19:00:00,2022-05-23 19:30:00,30
2013,UA,2022-05-23 18:00:00,2022-05-23 18:38:00,38
2013,B6,2022-05-23 18:00:00,2022-05-23 18:07:00,7
2013,DL,2022-05-23 19:00:00,2022-05-23 19:35:00,35
2013,DL,2022-05-23 19:00:00,2022-05-23 19:35:00,35
2013,MQ,2022-05-23 19:00:00,2022-05-23 19:40:00,40
2013,UA,2022-05-23 19:00:00,2022-05-23 19:32:00,32
2013,UA,2022-05-23 19:00:00,2022-05-23 19:30:00,30
2013,9E,2022-05-23 19:00:00,2022-05-23 19:40:00,40
2013,UA,2022-05-23 19:00:00,2022-05-23 19:05:00,5
2013,9E,2022-05-23 19:00:00,2022-05-23 19:35:00,35
2013,MQ,2022-05-23 18:00:00,2022-05-23 18:45:00,45
2013,DL,2022-05-23 19:00:00,2022-05-23 19:35:00,35
2013,AA,2022-05-23 19:00:00,2022-05-23 19:40:00,40
2013,WN,2022-05-23 19:00:00,2022-05-23 19:05:00,5
2013,EV,2022-05-23 19:00:00,2022-05-23 19:30:00,30
2013,EV,2022-05-23 19:00:00,2022-05-23 19:45:00,45
2013,B6,2022-05-23 18:00:00,2022-05-23 18:59:00,59
2013,UA,2022-05-23 19:00:00,2022-05-23 19:53:00,53
2013,EV,2022-05-23 19:00:00,2022-05-23 19:10:00,10
2013,B6,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,US,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,UA,2022-05-23 19:00:00,2022-05-23 19:18:00,18
2013,EV,2022-05-23 19:00:00,2022-05-23 19:04:00,4
2013,EV,2022-05-23 19:00:00,2022-05-23 19:57:00,57
2013,B6,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,AA,2022-05-23 19:00:00,2022-05-23 19:55:00,55
2013,EV,2022-05-23 19:00:00,2022-05-23 19:55:00,55
2013,B6,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,B6,2022-05-23 19:00:00,2022-05-23 19:45:00,45
2013,MQ,2022-05-23 19:00:00,2022-05-23 19:59:00,59
2013,UA,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,EV,2022-05-23 20:00:00,2022-05-23 20:05:00,5
2013,DL,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,UA,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,VX,2022-05-23 20:00:00,2022-05-23 20:05:00,5
2013,EV,2022-05-23 19:00:00,2022-05-23 19:40:00,40
2013,UA,2022-05-23 20:00:00,2022-05-23 20:15:00,15
2013,UA,2022-05-23 20:00:00,2022-05-23 20:06:00,6
2013,AA,2022-05-23 20:00:00,2022-05-23 20:15:00,15
2013,MQ,2022-05-23 20:00:00,2022-05-23 20:15:00,15
2013,DL,2022-05-23 20:00:00,2022-05-23 20:15:00,15
2013,AA,2022-05-23 17:00:00,2022-05-23 17:30:00,30
2013,EV,2022-05-23 19:00:00,2022-05-23 19:35:00,35
2013,9E,2022-05-23 20:00:00,2022-05-23 20:15:00,15
2013,US,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,MQ,2022-05-23 20:00:00,2022-05-23 20:20:00,20
2013,EV,2022-05-23 19:00:00,2022-05-23 19:44:00,44
2013,UA,2022-05-23 20:00:00,2022-05-23 20:15:00,15
2013,EV,2022-05-23 19:00:00,2022-05-23 19:30:00,30
2013,UA,2022-05-23 20:00:00,2022-05-23 20:15:00,15
2013,UA,2022-05-23 20:00:00,2022-05-23 20:21:00,21
2013,9E,2022-05-23 19:00:00,2022-05-23 19:55:00,55
2013,B6,2022-05-23 20:00:00,2022-05-23 20:30:00,30
2013,UA,2022-05-23 19:00:00,2022-05-23 19:50:00,50
2013,UA,2022-05-23 20:00:00,2022-05-23 20:25:00,25
2013,EV,2022-05-23 20:00:00,2022-05-23 20:35:00,35
2013,WN,2022-05-23 20:00:00,2022-05-23 20:30:00,30
2013,B6,2022-05-23 20:00:00,2022-05-23 20:30:00,30
2013,B6,2022-05-23 20:00:00,2022-05-23 20:32:00,32
2013,UA,2022-05-23 20:00:00,2022-05-23 20:29:00,29
2013,EV,2022-05-23 20:00:00,2022-05-23 20:39:00,39
2013,B6,2022-05-23 20:00:00,2022-05-23 20:40:00,40
2013,EV,2022-05-23 19:00:00,2022-05-23 19:52:00,52
2013,AA,2022-05-23 20:00:00,2022-05-23 20:45:00,45
2013,EV,2022-05-23 19:00:00,2022-05-23 19:30:00,30
2013,B6,2022-05-23 20:00:00,2022-05-23 20:40:00,40
2013,9E,2022-05-23 20:00:00,2022-05-23 20:45:00,45
2013,B6,2022-05-23 20:00:00,2022-05-23 20:45:00,45
2013,EV,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,EV,2022-05-23 20:00:00,2022-05-23 20:52:00,52
2013,WN,2022-05-23 20:00:00,2022-05-23 20:50:00,50
2013,UA,2022-05-23 20:00:00,2022-05-23 20:53:00,53
2013,UA,2022-05-23 20:00:00,2022-05-23 20:10:00,10
2013,US,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,EV,2022-05-23 20:00:00,2022-05-23 20:59:00,59
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,DL,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,UA,2022-05-23 20:00:00,2022-05-23 20:56:00,56
2013,UA,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,EV,2022-05-23 21:00:00,2022-05-23 21:05:00,5
2013,B6,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,DL,2022-05-23 19:00:00,2022-05-23 19:00:00,0
2013,UA,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,DL,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,UA,2022-05-23 21:00:00,2022-05-23 21:01:00,1
2013,EV,2022-05-23 20:00:00,2022-05-23 20:05:00,5
2013,B6,2022-05-23 19:00:00,2022-05-23 19:39:00,39
2013,EV,2022-05-23 21:00:00,2022-05-23 21:12:00,12
2013,UA,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,EV,2022-05-23 19:00:00,2022-05-23 19:29:00,29
2013,B6,2022-05-23 21:00:00,2022-05-23 21:15:00,15
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:25:00,25
2013,EV,2022-05-23 21:00:00,2022-05-23 21:25:00,25
2013,B6,2022-05-23 20:00:00,2022-05-23 20:50:00,50
2013,B6,2022-05-23 21:00:00,2022-05-23 21:20:00,20
2013,MQ,2022-05-23 21:00:00,2022-05-23 21:30:00,30
2013,UA,2022-05-23 20:00:00,2022-05-23 20:57:00,57
2013,VX,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,EV,2022-05-23 20:00:00,2022-05-23 20:05:00,5
2013,EV,2022-05-23 21:00:00,2022-05-23 21:35:00,35
2013,EV,2022-05-23 21:00:00,2022-05-23 21:29:00,29
2013,AA,2022-05-23 21:00:00,2022-05-23 21:35:00,35
2013,B6,2022-05-23 21:00:00,2022-05-23 21:30:00,30
2013,B6,2022-05-23 21:00:00,2022-05-23 21:35:00,35
2013,B6,2022-05-23 21:00:00,2022-05-23 21:46:00,46
2013,B6,2022-05-23 21:00:00,2022-05-23 21:45:00,45
2013,B6,2022-05-23 21:00:00,2022-05-23 21:40:00,40
2013,B6,2022-05-23 21:00:00,2022-05-23 21:30:00,30
2013,EV,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,UA,2022-05-23 21:00:00,2022-05-23 21:05:00,5
2013,B6,2022-05-23 21:00:00,2022-05-23 21:50:00,50
2013,UA,2022-05-23 21:00:00,2022-05-23 21:51:00,51
2013,B6,2022-05-23 21:00:00,2022-05-23 21:55:00,55
2013,UA,2022-05-23 20:00:00,2022-05-23 20:55:00,55
2013,EV,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,AA,2022-05-23 18:00:00,2022-05-23 18:55:00,55
2013,EV,2022-05-23 21:00:00,2022-05-23 21:59:00,59
2013,UA,2022-05-23 20:00:00,2022-05-23 20:25:00,25
2013,B6,2022-05-23 22:00:00,2022-05-23 22:20:00,20
2013,B6,2022-05-23 20:00:00,2022-05-23 20:40:00,40
2013,FL,2022-05-23 20:00:00,2022-05-23 20:30:00,30
2013,EV,2022-05-23 22:00:00,2022-05-23 22:20:00,20
2013,US,2022-05-23 21:00:00,2022-05-23 21:00:00,0
2013,B6,2022-05-23 22:00:00,2022-05-23 22:45:00,45
2013,UA,2022-05-23 21:00:00,2022-05-23 21:12:00,12
2013,B6,2022-05-23 22:00:00,2022-05-23 22:45:00,45
2013,B6,2022-05-23 22:00:00,2022-05-23 22:45:00,45
2013,B6,2022-05-23 22:00:00,2022-05-23 22:50:00,50
2013,UA,2022-05-23 20:00:00,2022-05-23 20:00:00,0
2013,EV,2022-05-23 21:00:00,2022-05-23 21:15:00,15
2013,EV,2022-05-23 22:00:00,2022-05-23 22:00:00,0
2013,DL,2022-05-23 22:00:00,2022-05-23 22:25:00,25
2013,DL,2022-05-23 20:00:00,2022-05-23 20:30:00,30
2013,B6,2022-05-23 21:00:00,2022-05-23 21:50:00,50
2013,B6,2022-05-23 23:00:00,2022-05-23 23:55:00,55
2013,B6,2022-05-23 22:00:00,2022-05-23 22:50:00,50
2013,B6,2022-05-23 23:00:00,2022-05-23 23:55:00,55
2013,B6,2022-05-23 23:00:00,2022-05-23 23:59:00,59
2013,EV,2022-05-23 16:00:00,2022-05-23 16:27:00,27
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,UA,2022-05-23 09:00:00,2022-05-23 09:29:00,29
2013,B6,2022-05-23 23:00:00,2022-05-23 23:59:00,59
2013,US,2022-05-23 05:00:00,2022-05-23 05:00:00,0
2013,UA,2022-05-23 05:00:00,2022-05-23 05:10:00,10
2013,UA,2022-05-23 05:00:00,2022-05-23 05:45:00,45
2013,B6,2022-05-23 05:00:00,2022-05-23 05:45:00,45
2013,UA,2022-05-23 05:00:00,2022-05-23 05:50:00,50
2013,B6,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,EV,2022-05-23 06:00:00,2022-05-23 06:01:00,1
2013,US,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,AA,2022-05-23 05:00:00,2022-05-23 05:40:00,40
2013,B6,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,US,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,US,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,B6,2022-05-23 06:00:00,2022-05-23 06:02:00,2
2013,DL,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,DL,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,AA,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,AA,2022-05-23 06:00:00,2022-05-23 06:05:00,5
2013,UA,2022-05-23 06:00:00,2022-05-23 06:04:00,4
2013,UA,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,WN,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:05:00,5
2013,MQ,2022-05-23 06:00:00,2022-05-23 06:05:00,5
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,B6,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,WN,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,DL,2022-05-23 06:00:00,2022-05-23 06:10:00,10
2013,EV,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,FL,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,UA,2022-05-23 06:00:00,2022-05-23 06:12:00,12
2013,UA,2022-05-23 06:00:00,2022-05-23 06:00:00,0
2013,AA,2022-05-23 06:00:00,2022-05-23 06:10:00,10
2013,UA,2022-05-23 06:00:00,2022-05-23 06:10:00,10
2013,US,2022-05-23 06:00:00,2022-05-23 06:15:00,15
2013,AA,2022-05-23 06:00:00,2022-05-23 06:15:00,15
